doi	institution	period	euro	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	issn_l	license_ref	indexed_in_crossref	pmid	pmcid	ut	url	doaj
10.1007/s10096-017-2950-7	ki	2017	2200	TRUE	Springer	European Journal of Clinical Microbiology & Infectious Diseases	0934-9723	0934-9723	1435-4373	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28421309	PMC5524872	NA	NA	FALSE
10.1007/s00158-017-1685-5	liu	2017	2200	TRUE	Springer	Structural and Multidisciplinary Optimization	1615-147X	1615-147X	1615-1488	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00167-017-4545-3	gu	2017	2200	TRUE	Springer	Knee Surgery, Sports Traumatology, Arthroscopy	0942-2056	0942-2056	1433-7347	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28409199	NA	NA	NA	FALSE
10.1007/s10570-017-1312-z	uu	2017	2200	TRUE	Springer	Cellulose	0969-0239	0969-0239	1572-882X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11901-017-0343-0	ki	2017	2200	TRUE	Springer	Current Hepatology Reports	2195-9595	NA	2195-9595	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28706775	PMC5486588	NA	NA	FALSE
10.1007/s00484-017-1352-y	lu	2017	2200	TRUE	Springer	International Journal of Biometeorology	0020-7128	0020-7128	1432-1254	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28444505	NA	NA	NA	FALSE
10.1007/s11009-017-9554-7	uu	2017	2200	TRUE	Springer	Methodology and Computing in Applied Probability	1387-5841	1387-5841	1573-7713	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11625-017-0428-2	lu	2017	2200	TRUE	Springer	Sustainability Science	1862-4065	1862-4065	1862-4057	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00421-017-3601-5	kth	2017	2200	TRUE	Springer	European Journal of Applied Physiology	1439-6319	1439-6319	1439-6327	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28421275	PMC5427170	NA	NA	FALSE
10.1007/s11858-017-0858-4	gu	2017	2200	TRUE	Springer	ZDM	1863-9690	1863-9690	1863-9704	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00041-017-9542-x	lnu	2017	2200	TRUE	Springer	Journal of Fourier Analysis and Applications	1069-5869	1069-5869	1531-5851	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11051-017-3807-9	gu	2017	2200	TRUE	Springer	Journal of Nanoparticle Research	1388-0764	1388-0764	1572-896X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28424566	PMC5380707	NA	NA	FALSE
10.1007/s10339-017-0805-x	lu	2017	2200	TRUE	Springer	Cognitive Processing	1612-4782	1612-4782	1612-4790	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28391411	NA	NA	NA	FALSE
10.1007/s00701-017-3164-6	ki	2017	2200	TRUE	Springer	Acta Neurochirurgica	0001-6268	0001-6268	0942-0940	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28409393	PMC5425507	NA	NA	FALSE
10.1007/s10021-017-0133-0	umu	2017	2200	TRUE	Springer	Ecosystems	1432-9840	1432-9840	1435-0629	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00220-017-2882-1	uu	2017	2200	TRUE	Springer	Communications in Mathematical Physics	0010-3616	0010-3616	1432-0916	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00394-017-1450-y	slu	2017	2200	TRUE	Springer	European Journal of Nutrition	1436-6207	1436-6207	1436-6215	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28417207	NA	NA	NA	FALSE
10.1007/s00401-017-1708-8	ki	2017	2200	TRUE	Springer	Acta Neuropathologica	0001-6322	0001-6322	1432-0533	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28409282	PMC5427160	NA	NA	FALSE
10.1007/s00436-017-5439-5	lnu	2017	2200	TRUE	Springer	Parasitology Research	0932-0113	0932-0113	1432-1955	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28386680	PMC5429365	NA	NA	FALSE
10.1007/s11894-017-0554-0	gu	2017	2200	TRUE	Springer	Current Gastroenterology Reports	1522-8037	1522-8037	1534-312X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28374308	PMC5378729	NA	NA	FALSE
10.1007/s00348-017-2328-8	kth	2017	2200	TRUE	Springer	Experiments in Fluids	0723-4864	0723-4864	1432-1114	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10433-017-0424-5	gu	2017	2200	TRUE	Springer	European Journal of Ageing	1613-9372	1613-9372	1613-9380	NA	http://creativecommons.org/licenses/by/4.0	TRUE	29180945	PMC5684040	NA	NA	FALSE
10.1007/s12095-017-0227-8	kth	2017	2200	TRUE	Springer	Cryptography and Communications	1936-2447	1936-2447	1936-2455	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11367-017-1309-8	cth	2017	2200	TRUE	Springer	The International Journal of Life Cycle Assessment	0948-3349	0948-3349	1614-7502	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10822-017-0020-y	liu	2017	2200	TRUE	Springer	Journal of Computer-Aided Molecular Design	0920-654X	0920-654X	1573-4951	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28365882	PMC5429364	NA	NA	FALSE
10.1007/s00520-017-3676-x	gu	2017	2200	TRUE	Springer	Supportive Care in Cancer	0941-4355	0941-4355	1433-7339	NA	http://creativecommons.org/licenses/by-nc/4.0	TRUE	28365896	PMC5527056	NA	NA	FALSE
10.1007/s11665-017-2586-x	kth	2017	2200	TRUE	Springer	Journal of Materials Engineering and Performance	1059-9495	1059-9495	1544-1024	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11901-017-0345-y	gu	2017	2200	TRUE	Springer	Current Hepatology Reports	2195-9595	NA	2195-9595	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28706773	PMC5486599	NA	NA	FALSE
10.1007/s12186-017-9178-7	su	2017	2200	TRUE	Springer	Vocations and Learning	1874-785X	1874-785X	1874-7868	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10533-017-0331-z	su	2017	2200	TRUE	Springer	Biogeochemistry	0168-2563	0168-2563	1573-515X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11306-017-1196-9	umu	2017	2200	TRUE	Springer	Metabolomics	1573-3882	1573-3882	1573-3890	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28473743	PMC5392536	NA	NA	FALSE
10.1007/s10570-017-1288-8	cth	2017	2200	TRUE	Springer	Cellulose	0969-0239	0969-0239	1572-882X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11192-017-2377-z	kth	2017	2200	TRUE	Springer	Scientometrics	0138-9130	0138-9130	1588-2861	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28725094	PMC5486908	NA	NA	FALSE
10.1007/s11664-017-5484-y	cth	2017	2200	TRUE	Springer	Journal of Electronic Materials	0361-5235	0361-5235	1543-186X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10703-017-0274-y	cth	2017	2200	TRUE	Springer	Formal Methods in System Design	0925-9856	0925-9856	1572-8102	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00216-017-0336-4	gu	2017	2200	TRUE	Springer	Analytical and Bioanalytical Chemistry	1618-2642	1618-2642	1618-2650	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28389914	PMC5437193	NA	NA	FALSE
10.1007/s40596-017-0706-4	ki	2017	2200	TRUE	Springer	Academic Psychiatry	1042-9670	1042-9670	1545-7230	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28390054	PMC5617876	NA	NA	FALSE
10.1007/s10096-017-2964-1	umu	2017	2200	TRUE	Springer	European Journal of Clinical Microbiology & Infectious Diseases	0934-9723	0934-9723	1435-4373	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28386705	PMC5554267	NA	NA	FALSE
10.1007/s10761-017-0426-1	gu	2017	2200	TRUE	Springer	International Journal of Historical Archaeology	1092-7697	1092-7697	1573-7748	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11356-017-8956-y	su	2017	2200	TRUE	Springer	Environmental Science and Pollution Research	0944-1344	0944-1344	1614-7499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28386885	PMC5434158	NA	NA	FALSE
10.1007/s10668-017-9948-2	kau	2017	2200	TRUE	Springer	Environment, Development and Sustainability	1387-585X	1387-585X	1573-2975	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00439-017-1799-2	uu	2017	2200	TRUE	Springer	Human Genetics	0340-6717	0340-6717	1432-1203	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28424864	PMC5418310	NA	NA	FALSE
10.1007/s00468-017-1552-4	slu	2017	2200	TRUE	Springer	Trees	0931-1890	0931-1890	1432-2285	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12186-017-9179-6	liu	2017	2200	TRUE	Springer	Vocations and Learning	1874-785X	1874-785X	1874-7868	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10592-017-0972-4	su	2017	2200	TRUE	Springer	Conservation Genetics	1566-0621	1566-0621	1572-9737	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10140-017-1496-4	ki	2017	2200	TRUE	Springer	Emergency Radiology	1070-3004	1070-3004	1438-1435	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28378236	PMC5596047	NA	NA	FALSE
10.1007/s00330-017-4784-1	uu	2017	2200	TRUE	Springer	European Radiology	0938-7994	0938-7994	1432-1084	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28374078	PMC5579184	NA	NA	FALSE
10.1007/s00192-017-3319-2	mah	2017	2200	TRUE	Springer	International Urogynecology Journal	0937-3462	0937-3462	1433-3023	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28382484	PMC5655598	NA	NA	FALSE
10.1007/s11367-017-1308-9	cth	2017	2200	TRUE	Springer	The International Journal of Life Cycle Assessment	0948-3349	0948-3349	1614-7502	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s40863-017-0059-7	uu	2017	2200	TRUE	Springer	São Paulo Journal of Mathematical Sciences	1982-6907	1982-6907	2316-9028	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00426-017-0862-x	lu	2017	2200	TRUE	Springer	Psychological Research	0340-0727	0340-0727	1430-2772	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28391367	NA	NA	NA	FALSE
10.1007/s10531-017-1343-7	uu	2017	2200	TRUE	Springer	Biodiversity and Conservation	0960-3115	0960-3115	1572-9710	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10021-017-0149-5	slu	2017	2200	TRUE	Springer	Ecosystems	1432-9840	1432-9840	1435-0629	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00228-017-2249-8	umu	2017	2200	TRUE	Springer	European Journal of Clinical Pharmacology	0031-6970	0031-6970	1432-1041	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28391409	PMC5486919	NA	NA	FALSE
10.1007/s11229-017-1408-x	su	2017	2200	TRUE	Springer	Synthese	0039-7857	0039-7857	1573-0964	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00592-017-0989-7	uu	2017	2200	TRUE	Springer	Acta Diabetologica	0940-5429	0940-5429	1432-5233	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28409274	PMC5486603	NA	NA	FALSE
10.1007/s11252-017-0673-2	uu	2017	2200	TRUE	Springer	Urban Ecosystems	1083-8155	1083-8155	1573-1642	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10722-017-0516-2	slu	2017	2200	TRUE	Springer	Genetic Resources and Crop Evolution	0925-9864	0925-9864	1573-5109	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s40194-017-0470-9	hv	2017	2200	TRUE	Springer	Welding in the World	0043-2288	0043-2288	1878-6669	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00253-017-8266-9	cth	2017	2200	TRUE	Springer	Applied Microbiology and Biotechnology	0175-7598	0175-7598	1432-0614	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28429057	PMC5486812	NA	NA	FALSE
10.1007/s00125-017-4279-2	ki	2017	2200	TRUE	Springer	Diabetologia	0012-186X	0012-186X	1432-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28409211	PMC5487600	NA	NA	FALSE
10.1007/s10943-017-0397-x	uu	2017	2200	TRUE	Springer	Journal of Religion and Health	0022-4197	0022-4197	1573-6571	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28425007	PMC5488159	NA	NA	FALSE
10.1007/s40839-017-0036-6	hv	2017	2200	TRUE	Springer	Journal of Religious Education	1442-018X	1442-018X	2199-4625	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11244-017-0814-0	lu	2017	2200	TRUE	Springer	Topics in Catalysis	1022-5528	1022-5528	1572-9028	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11069-017-2933-0	foi	2017	2200	TRUE	Springer	Natural Hazards	0921-030X	0921-030X	1573-0840	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11219-017-9373-7	bth	2017	2200	TRUE	Springer	Software Quality Journal	0963-9314	0963-9314	1573-1367	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12186-017-9181-z	liu	2017	2200	TRUE	Springer	Vocations and Learning	1874-785X	1874-785X	1874-7868	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10479-017-2542-z	lu	2017	2200	TRUE	Springer	Annals of Operations Research	0254-5330	0254-5330	1572-9338	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11192-017-2407-x	umu	2017	2200	TRUE	Springer	Scientometrics	0138-9130	0138-9130	1588-2861	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28781395	PMC5502066	NA	NA	FALSE
10.1007/s11244-017-0812-2	lu	2017	2200	TRUE	Springer	Topics in Catalysis	1022-5528	1022-5528	1572-9028	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10113-017-1166-9	lu	2017	2200	TRUE	Springer	Regional Environmental Change	1436-3798	1436-3798	1436-378X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00294-017-0710-y	uu	2017	2200	TRUE	Springer	Current Genetics	0172-8083	0172-8083	1432-0983	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28560584	PMC5668327	NA	NA	FALSE
10.1007/s11409-017-9172-3	su	2017	2200	TRUE	Springer	Metacognition and Learning	1556-1623	1556-1623	1556-1631	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10654-017-0264-9	ki	2017	2200	TRUE	Springer	European Journal of Epidemiology	0393-2990	0393-2990	1573-7284	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28560537	PMC5591358	NA	NA	FALSE
10.1007/s10508-017-0978-5	lu	2017	2200	TRUE	Springer	Archives of Sexual Behavior	0004-0002	0004-0002	1573-2800	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28560591	PMC5775364	NA	NA	FALSE
10.1007/s11244-017-0827-8	lu	2017	2200	TRUE	Springer	Topics in Catalysis	1022-5528	1022-5528	1572-9028	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10151-017-1637-5	lu	2017	2200	TRUE	Springer	Techniques in Coloproctology	1123-6337	1123-6337	1128-045X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28560479	PMC5486462	NA	NA	FALSE
10.1007/s10750-017-3246-8	kau	2017	2200	TRUE	Springer	Hydrobiologia	0018-8158	0018-8158	1573-5117	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10586-017-0899-z	kth	2017	2200	TRUE	Springer	Cluster Computing	1386-7857	1386-7857	1573-7543	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10618-017-0510-5	liu	2017	2200	TRUE	Springer	Data Mining and Knowledge Discovery	1384-5810	1384-5810	1573-756X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11882-017-0709-y	ki	2017	2200	TRUE	Springer	Current Allergy and Asthma Reports	1529-7322	1529-7322	1534-6315	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28551888	PMC5446841	NA	NA	FALSE
10.1007/s00227-017-3168-z	su	2017	2200	TRUE	Springer	Marine Biology	0025-3162	0025-3162	1432-1793	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28596620	PMC5446554	NA	NA	FALSE
10.1007/s10519-017-9851-5	hj	2017	2200	TRUE	Springer	Behavior Genetics	0001-8244	0001-8244	1573-3297	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28551760	PMC5486850	NA	NA	FALSE
10.1007/s12369-017-0411-1	hh	2017	2200	TRUE	Springer	International Journal of Social Robotics	1875-4791	1875-4791	1875-4805	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10654-017-0261-z	ki	2017	2200	TRUE	Springer	European Journal of Epidemiology	0393-2990	0393-2990	1573-7284	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28550648	PMC5570776	NA	NA	FALSE
10.1007/s12053-017-9528-1	liu	2017	2200	TRUE	Springer	Energy Efficiency	1570-646X	1570-646X	1570-6478	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00125-017-4308-1	lu	2017	2200	TRUE	Springer	Diabetologia	0012-186X	0012-186X	1432-0428	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28550517	PMC5491594	NA	NA	FALSE
10.1007/s11165-016-9593-z	uu	2017	2200	TRUE	Springer	Research in Science Education	0157-244X	0157-244X	1573-1898	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11096-017-0488-5	umu	2017	2200	TRUE	Springer	International Journal of Clinical Pharmacy	2210-7703	2210-7703	2210-7711	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28547729	PMC5541103	NA	NA	FALSE
10.1007/s11127-017-0458-4	lu	2017	2200	TRUE	Springer	Public Choice	0048-5829	0048-5829	1573-7101	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11270-017-3392-7	slu	2017	2200	TRUE	Springer	Water, Air, & Soil Pollution	0049-6979	0049-6979	1573-2932	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28603318	PMC5443863	NA	NA	FALSE
10.1007/s10843-017-0201-8	hh	2017	2200	TRUE	Springer	Journal of International Entrepreneurship	1570-7385	1570-7385	1573-7349	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12155-017-9836-5	slu	2017	2200	TRUE	Springer	BioEnergy Research	1939-1234	1939-1234	1939-1242	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11071-017-3560-8	bth	2017	2200	TRUE	Springer	Nonlinear Dynamics	0924-090X	0924-090X	1573-269X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s12117-017-9310-y	su	2017	2200	TRUE	Springer	Trends in Organized Crime	1084-4791	1084-4791	1936-4830	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11102-017-0811-0	gu	2017	2200	TRUE	Springer	Pituitary	1386-341X	1386-341X	1573-7403	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28540625	PMC5606941	NA	NA	FALSE
10.1007/s11120-017-0400-0	umu	2017	2200	TRUE	Springer	Photosynthesis Research	0166-8595	0166-8595	1573-5079	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28540588	PMC5784005	NA	NA	FALSE
10.1007/s00148-017-0648-x	lnu	2017	2200	TRUE	Springer	Journal of Population Economics	0933-1433	0933-1433	1432-1475	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11085-017-9782-9	cth	2017	2200	TRUE	Springer	Oxidation of Metals	0030-770X	0030-770X	1573-4889	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11191-017-9895-1	uu	2017	2200	TRUE	Springer	Science & Education	0926-7220	0926-7220	1573-1901	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10549-017-4306-5	lu	2017	2200	TRUE	Springer	Breast Cancer Research and Treatment	0167-6806	0167-6806	1573-7217	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28536951	PMC5495840	NA	NA	FALSE
10.1007/s00251-017-0993-7	lu	2017	2200	TRUE	Springer	Immunogenetics	0093-7711	0093-7711	1432-1211	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28534224	PMC5486808	NA	NA	FALSE
10.1007/s10776-017-0357-0	miu	2017	2200	TRUE	Springer	International Journal of Wireless Information Networks	1068-9605	1068-9605	1572-8129	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s11356-017-9245-5	lu	2017	2200	TRUE	Springer	Environmental Science and Pollution Research	0944-1344	0944-1344	1614-7499	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28537020	PMC5506514	NA	NA	FALSE
10.1007/s11116-017-9781-3	kau	2017	2200	TRUE	Springer	Transportation	0049-4488	0049-4488	1572-9435	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s00020-017-2378-6	umu	2017	2200	TRUE	Springer	Integral Equations and Operator Theory	0378-620X	0378-620X	1420-8989	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s40266-017-0469-3	ki	2017	2200	TRUE	Springer	Drugs & Aging	1170-229X	1170-229X	1179-1969	NA	http://creativecommons.org/licenses/by-nc/4.0	TRUE	28536907	PMC5488113	NA	NA	FALSE
10.1007/s11422-016-9794-9	su	2017	2200	TRUE	Springer	Cultural Studies of Science Education	1871-1502	1871-1502	1871-1510	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s41465-017-0028-1	liu	2017	2200	TRUE	Springer	Journal of Cognitive Enhancement	2509-3290	2509-3290	2509-3304	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s13752-017-0265-7	ki	2017	2200	TRUE	Springer	Biological Theory	1555-5542	1555-5542	1555-5550	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28890670	PMC5569646	NA	NA	FALSE
10.1007/s00253-017-8310-9	cth	2017	2200	TRUE	Springer	Applied Microbiology and Biotechnology	0175-7598	0175-7598	1432-0614	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28528426	PMC5486811	NA	NA	FALSE
10.1007/s10389-017-0809-0	kau	2017	2200	TRUE	Springer	Journal of Public Health	2198-1833	2198-1833	1613-2238	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28959519	PMC5596030	NA	NA	FALSE
10.1007/s40136-017-0152-6	lu	2017	2200	TRUE	Springer	Current Otorhinolaryngology Reports	2167-583X	NA	2167-583X	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28616365	PMC5446555	NA	NA	FALSE
10.1007/s10849-017-9252-4	lu	2017	2200	TRUE	Springer	Journal of Logic, Language and Information	0925-8531	0925-8531	1572-9583	NA	http://creativecommons.org/licenses/by/4.0	TRUE	NA	NA	NA	NA	FALSE
10.1007/s10549-017-4294-5	uu	2017	2200	TRUE	Springer	Breast Cancer Research and Treatment	0167-6806	0167-6806	1573-7217	NA	http://creativecommons.org/licenses/by/4.0	TRUE	28528450	PMC5495873	NA	NA	FALSE
